AphiaID	ScientificName	DrID	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
101908	Ampelisca macrocephala	769111	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
101908	Ampelisca macrocephala	749472	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
101908	Ampelisca macrocephala	749118	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
158022	Ampelisca vadorum	774984	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
158022	Ampelisca vadorum	749475	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
158022	Ampelisca vadorum	749121	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
129775	Ampharete acutifrons	749309	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		acutifrons	
129775	Ampharete acutifrons	748955	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		acutifrons	
159916	Ampharete arctica	749324	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		arctica	
159916	Ampharete arctica	748970	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		arctica	
129776	Ampharete baltica	748956	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		baltica	
129776	Ampharete baltica	749310	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		baltica	
129778	Ampharete finmarchica	774604	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129778	Ampharete finmarchica	749311	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129778	Ampharete finmarchica	748957	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129779	Ampharete goesi	748958	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		goesi	
129779	Ampharete goesi	749312	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		goesi	
129784	Amphicteis gunneri	749313	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amphicteis		gunneri	
129784	Amphicteis gunneri	748959	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amphicteis		gunneri	
101964	Amphilochopsis hamatus	774255	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Amphilochidae	Amphilochopsis		hamatus	
125064	Amphipholis squamata	749244	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		squamata	
125064	Amphipholis squamata	749598	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		squamata	
125066	Amphipholis torelli	774518	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		torelli	
158025	Amphiporeia lawrenciana	774985	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Bathyporeiidae	Amphiporeia		lawrenciana	
122645	Amphiporus angulatus	774480	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		angulatus	
122645	Amphiporus angulatus	769309	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		angulatus	
122666	Amphiporus lactifloreus	774481	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		lactifloreus	
122666	Amphiporus lactifloreus	769310	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		lactifloreus	
131474	Amphitrite cirrata	774717	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	749450	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	769458	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	749096	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
155162	Amphitrite figulus	774895	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		figulus	
155107	Amphitrite johnstoni	774894	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		johnstoni	
157166	Amphitrite ornata	769635	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		ornata	
125100	Amphiura sundevalli	774519	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
125100	Amphiura sundevalli	749599	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
125100	Amphiura sundevalli	749245	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
149533	Amphora coffeaeformis	614335		Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora		coffeaeformis	
158026	Ampithoe longimana	774986	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampithoidae	Ampithoe		longimana	
126757	Anarhichas denticulatus	774555	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		denticulatus	
126757	Anarhichas denticulatus	659409	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		denticulatus	
126758	Anarhichas lupus	659410	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		lupus	
126758	Anarhichas lupus	774556	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		lupus	
126759	Anarhichas minor	774557	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		minor	
126759	Anarhichas minor	659411	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		minor	
130695	Ancistrosyllis groenlandica	749410	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	Ancistrosyllis		groenlandica	
130695	Ancistrosyllis groenlandica	749056	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	Ancistrosyllis		groenlandica	
103086	Andaniexis abyssi	774327	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stegocephalidae	Andaniexis		abyssi	
158562	Anguilla rostrata	659412	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla		rostrata	
158562	Anguilla rostrata	775022	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla		rostrata	
420855	Angulus agilis	775151	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Angulus		agilis	
420855	Angulus agilis	769752	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Angulus		agilis	
146492	Angulus tenuis	774858	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Angulus		tenuis	
